,author,review_text,review_rating,datetime,review_link,text_tokens,text_token_filtered,review_stemmed
39,Heru Prajoko,bagus bersih tempatnya,5,03/16/2023 04:02:23,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoZzRUQW5RRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhg4TAnQE%7CCgsIz6nKoAYQyOrbbA%7C?hl=id,"['bagus', 'bersih', 'tempatnya']","['bagus', 'bersih', 'tempatnya']",bagus bersih tempat
40,Nanda Trisna,,5,03/15/2023 06:32:23,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoN2FMU193RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDh7aLS_wE%7CCgsI98zFoAYQgJSkUw%7C?hl=id,[],[],
41,Yohanes Baroway,,5,03/15/2023 03:30:53,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURocmNQMWtRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhrcP1kQE%7CCgwI7ffEoAYQ4NKLugM%7C?hl=id,[],[],
42,rexzy wibowo,tempat wisata kedua kalinya berkunjung disini wisata yg berletak di kab magetan jatim dengan akses jalan naik gunung berbelok disuguhkan dengan pemandangan alam berupa pegunungan villa hotel warung makan kebun stroberi kebun pohon cemara dan sawah terasiring berangkat dini hari lebih diutamakan karena gratis tanpa harus bayar tiket masuk tempatnya luas di sekitar telaga terdapat banyak bangu terutama kios jualan dan penginapan ada juga mushalla dan kamar mandi umum suhu dingin diatas rata rata tergantung musim dan terdapat view bukit pegunungan yg mengitari telaga tempat ini cocok untuk melepas penat dan kesuntukan dari padatnya kesibukan harian sekian happytravellingmate,5,03/14/2023 09:45:45,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURodGY3VXhBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhtf7UxAE%7CCgwIyYTBoAYQwP2XkgM%7C?hl=id,"['tempat', 'wisata', 'kedua', 'kalinya', 'berkunjung', 'disini', 'wisata', 'yg', 'berletak', 'di', 'kab', 'magetan', 'jatim', 'dengan', 'akses', 'jalan', 'naik', 'gunung', 'berbelok', 'disuguhkan', 'dengan', 'pemandangan', 'alam', 'berupa', 'pegunungan', 'villa', 'hotel', 'warung', 'makan', 'kebun', 'stroberi', 'kebun', 'pohon', 'cemara', 'dan', 'sawah', 'terasiring', 'berangkat', 'dini', 'hari', 'lebih', 'diutamakan', 'karena', 'gratis', 'tanpa', 'harus', 'bayar', 'tiket', 'masuk', 'tempatnya', 'luas', 'di', 'sekitar', 'telaga', 'terdapat', 'banyak', 'bangu', 'terutama', 'kios', 'jualan', 'dan', 'penginapan', 'ada', 'juga', 'mushalla', 'dan', 'kamar', 'mandi', 'umum', 'suhu', 'dingin', 'diatas', 'rata', 'rata', 'tergantung', 'musim', 'dan', 'terdapat', 'view', 'bukit', 'pegunungan', 'yg', 'mengitari', 'telaga', 'tempat', 'ini', 'cocok', 'untuk', 'melepas', 'penat', 'dan', 'kesuntukan', 'dari', 'padatnya', 'kesibukan', 'harian', 'sekian', 'happytravellingmate']","['wisata', 'kalinya', 'berkunjung', 'wisata', 'yg', 'berletak', 'kab', 'magetan', 'jatim', 'akses', 'jalan', 'gunung', 'berbelok', 'disuguhkan', 'pemandangan', 'alam', 'pegunungan', 'villa', 'hotel', 'warung', 'makan', 'kebun', 'stroberi', 'kebun', 'pohon', 'cemara', 'sawah', 'terasiring', 'berangkat', 'diutamakan', 'gratis', 'bayar', 'tiket', 'masuk', 'tempatnya', 'luas', 'telaga', 'bangu', 'kios', 'jualan', 'penginapan', 'mushalla', 'kamar', 'mandi', 'suhu', 'dingin', 'diatas', 'tergantung', 'musim', 'view', 'bukit', 'pegunungan', 'yg', 'mengitari', 'telaga', 'cocok', 'melepas', 'penat', 'kesuntukan', 'padatnya', 'kesibukan', 'harian', 'sekian', 'happytravellingmate']",wisata kali kunjung wisata yg letak kab magetan jatim akses jalan gunung belok suguh pandang alam gunung villa hotel warung makan kebun stroberi kebun pohon cemara sawah terasiring berangkat utama gratis bayar tiket masuk tempat luas telaga bangu kios jual inap mushalla kamar mandi suhu dingin atas gantung musim view bukit gunung yg kitar telaga cocok lepas penat suntuk padat sibuk hari sekian happytravellingmate
43,Risa Oktavia,,5,03/14/2023 07:15:52,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoMVllLXFRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDh1Ye-qQE%7CCgsIqL7AoAYQgLvdEg%7C?hl=id,[],[],
44,Alif Setiawan,,4,03/12/2023 19:48:52,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURodWZpeVRREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhufiyTQ%7CCgwIpNm4oAYQyOW3uAM%7C?hl=id,[],[],
45,anita widyastuti,menikmati pemandangan telaga sarangan di sore hari dengan cuaca yang sejuk nyoba naik speed boat untuk x putaran dgn biaya rb sangat worth to try,5,03/12/2023 13:48:09,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURobWE2V2FBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhma6WaA%7CCgwImbC3oAYQoOT78AI%7C?hl=id,"['menikmati', 'pemandangan', 'telaga', 'sarangan', 'di', 'sore', 'hari', 'dengan', 'cuaca', 'yang', 'sejuk', 'nyoba', 'naik', 'speed', 'boat', 'untuk', 'x', 'putaran', 'dgn', 'biaya', 'rb', 'sangat', 'worth', 'to', 'try']","['menikmati', 'pemandangan', 'telaga', 'sarangan', 'sore', 'cuaca', 'sejuk', 'nyoba', 'speed', 'boat', 'x', 'putaran', 'dgn', 'biaya', 'rb', 'worth', 'to', 'try']",nikmat pandang telaga sarangan sore cuaca sejuk nyoba speed boat x putar dgn biaya rb worth to try
46,zamzam akhmad,tempat rekreasi legendaris di kota magetan,4,03/12/2023 12:13:27,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURobWNENWpRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhmcD5jQE%7CCgwI54O3oAYQ8JjjlgE%7C?hl=id,"['tempat', 'rekreasi', 'legendaris', 'di', 'kota', 'magetan']","['rekreasi', 'legendaris', 'kota', 'magetan']",rekreasi legendaris kota magetan
47,Ahmad Fajar,suhu cukup dingin,4,03/12/2023 12:07:20,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoNmYtWHdnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDh6f-XwgE%7CCgwI-IC3oAYQyMHEkQI%7C?hl=id,"['suhu', 'cukup', 'dingin']","['suhu', 'dingin']",suhu dingin
48,Septa Widya,tempatnya bagus dan asri pemandangan menuju ke area sarangan juga asyik sekali dengan ketinggian yg menarik kabut tebalnya juga keren sekaligus mengerikan hanya saja dtg ke sana ketika gerimis padahal naik perahu maupun kuda sangat asyik dan murah hanya rb sekali putaran banyak jualan yg murah meriah juga untuk dinikmati,5,03/12/2023 11:11:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoNmNPSlB3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDh6cOJPw%7CCgwIyOa2oAYQ4JmF8gE%7C?hl=id,"['tempatnya', 'bagus', 'dan', 'asri', 'pemandangan', 'menuju', 'ke', 'area', 'sarangan', 'juga', 'asyik', 'sekali', 'dengan', 'ketinggian', 'yg', 'menarik', 'kabut', 'tebalnya', 'juga', 'keren', 'sekaligus', 'mengerikan', 'hanya', 'saja', 'dtg', 'ke', 'sana', 'ketika', 'gerimis', 'padahal', 'naik', 'perahu', 'maupun', 'kuda', 'sangat', 'asyik', 'dan', 'murah', 'hanya', 'rb', 'sekali', 'putaran', 'banyak', 'jualan', 'yg', 'murah', 'meriah', 'juga', 'untuk', 'dinikmati']","['tempatnya', 'bagus', 'asri', 'pemandangan', 'area', 'sarangan', 'asyik', 'ketinggian', 'yg', 'menarik', 'kabut', 'tebalnya', 'keren', 'mengerikan', 'dtg', 'gerimis', 'perahu', 'kuda', 'asyik', 'murah', 'rb', 'putaran', 'jualan', 'yg', 'murah', 'meriah', 'dinikmati']",tempat bagus asri pandang area sarangan asyik tinggi yg tarik kabut tebal keren keri dtg gerimis perahu kuda asyik murah rb putar jual yg murah riah nikmat
49,Sukma Smita Grah Brillianesti,tempat piknik terjangkau banyak buah sayur dan tanaman yg seger coba naik speed boat dan diontang anting kayaknya naik itu bukan pilihan untuk menikmati suasana danau karena entah kenapa harus main adrenalin,5,03/12/2023 11:10:30,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoNmNPS1BREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDh6cOKPQ%7CCgwIpua2oAYQ-JD8_wI%7C?hl=id,"['tempat', 'piknik', 'terjangkau', 'banyak', 'buah', 'sayur', 'dan', 'tanaman', 'yg', 'seger', 'coba', 'naik', 'speed', 'boat', 'dan', 'diontang', 'anting', 'kayaknya', 'naik', 'itu', 'bukan', 'pilihan', 'untuk', 'menikmati', 'suasana', 'danau', 'karena', 'entah', 'kenapa', 'harus', 'main', 'adrenalin']","['piknik', 'terjangkau', 'buah', 'sayur', 'tanaman', 'yg', 'seger', 'coba', 'speed', 'boat', 'diontang', 'anting', 'kayaknya', 'pilihan', 'menikmati', 'suasana', 'danau', 'main', 'adrenalin']",piknik jangkau buah sayur tanam yg seger coba speed boat diontang anting kayak pilih nikmat suasana danau main adrenalin
50,Retno Wijiastuti,parah terlalu banyak kios merusak pemandangan alam jalan jadi sempit kotor danau banyak sampah menggeg di tepian dan yang paling parah calo penginapan banyak sekali baru datang dipaksa booking penginapan ditawarkan dengan memaksa tolong pemkab kembalikan suasana sarangan seperti dulu lagi,1,03/12/2023 08:08:23,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoNlpDRVZ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDh6ZCEVw%7CCgsI95C2oAYQqJmgJA%7C?hl=id,"['parah', 'terlalu', 'banyak', 'kios', 'merusak', 'pemandangan', 'alam', 'jalan', 'jadi', 'sempit', 'kotor', 'danau', 'banyak', 'sampah', 'menggeg', 'di', 'tepian', 'dan', 'yang', 'paling', 'parah', 'calo', 'penginapan', 'banyak', 'sekali', 'baru', 'datang', 'dipaksa', 'booking', 'penginapan', 'ditawarkan', 'dengan', 'memaksa', 'tolong', 'pemkab', 'kembalikan', 'suasana', 'sarangan', 'seperti', 'dulu', 'lagi']","['parah', 'kios', 'merusak', 'pemandangan', 'alam', 'jalan', 'sempit', 'kotor', 'danau', 'sampah', 'menggeg', 'tepian', 'parah', 'calo', 'penginapan', 'dipaksa', 'booking', 'penginapan', 'ditawarkan', 'memaksa', 'tolong', 'pemkab', 'kembalikan', 'suasana', 'sarangan']",parah kios rusak pandang alam jalan sempit kotor danau sampah menggeg tepi parah calo inap paksa booking inap tawar paksa tolong pemkab kembali suasana sarangan
51,Muhammad,,5,03/12/2023 06:08:43,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURocWZuV0tREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhqfnWKQ%7CCgwI69i1oAYQ8OrHrwI%7C?hl=id,[],[],
52,Erma Wati,perjala kesini jala jelas sangat challenging ya naik turun berkelok jadi pastikan kendaraan dalam kondisi prima tapi jangan khawatir jalan halus dan lebar view juga luar biasa weekend rame sekali ya di telaga sarangan bisa naik speedboat dengan rate k naik kuda k banyak jualan oleh mulai dari maka tanaman baju sandal dll karena banyak kuda jd ya beberapa titik ada yg bau kurang sedap terus saran saja kalo naik speedboat mending langsung fix kan mau yg atau atau putaran dan bayar di awal dan karena ad hotel yg memang letaknya bner di samping telaga jd akses jalan jg hrs berbagi buat mobil pejalan kaki motor dan kuda mungkin yang terniat pengen healing bisa ya kesini di weekday,4,03/12/2023 03:13:41,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURocWVDVU5BEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhqeCUNA%7CCgwI5Ya1oAYQkMSmpgI%7C?hl=id,"['perjala', 'kesini', 'jala', 'jelas', 'sangat', 'challenging', 'ya', 'naik', 'turun', 'berkelok', 'jadi', 'pastikan', 'kendaraan', 'dalam', 'kondisi', 'prima', 'tapi', 'jangan', 'khawatir', 'jalan', 'halus', 'dan', 'lebar', 'view', 'juga', 'luar', 'biasa', 'weekend', 'rame', 'sekali', 'ya', 'di', 'telaga', 'sarangan', 'bisa', 'naik', 'speedboat', 'dengan', 'rate', 'k', 'naik', 'kuda', 'k', 'banyak', 'jualan', 'oleh', 'mulai', 'dari', 'maka', 'tanaman', 'baju', 'sandal', 'dll', 'karena', 'banyak', 'kuda', 'jd', 'ya', 'beberapa', 'titik', 'ada', 'yg', 'bau', 'kurang', 'sedap', 'terus', 'saran', 'saja', 'kalo', 'naik', 'speedboat', 'mending', 'langsung', 'fix', 'kan', 'mau', 'yg', 'atau', 'atau', 'putaran', 'dan', 'bayar', 'di', 'awal', 'dan', 'karena', 'ad', 'hotel', 'yg', 'memang', 'letaknya', 'bner', 'di', 'samping', 'telaga', 'jd', 'akses', 'jalan', 'jg', 'hrs', 'berbagi', 'buat', 'mobil', 'pejalan', 'kaki', 'motor', 'dan', 'kuda', 'mungkin', 'yang', 'terniat', 'pengen', 'healing', 'bisa', 'ya', 'kesini', 'di', 'weekday']","['perjala', 'kesini', 'jala', 'challenging', 'ya', 'turun', 'berkelok', 'pastikan', 'kendaraan', 'kondisi', 'prima', 'khawatir', 'jalan', 'halus', 'lebar', 'view', 'weekend', 'rame', 'ya', 'telaga', 'sarangan', 'speedboat', 'rate', 'k', 'kuda', 'k', 'jualan', 'tanaman', 'baju', 'sandal', 'dll', 'kuda', 'jd', 'ya', 'titik', 'yg', 'bau', 'sedap', 'saran', 'kalo', 'speedboat', 'mending', 'langsung', 'fix', 'yg', 'putaran', 'bayar', 'ad', 'hotel', 'yg', 'letaknya', 'bner', 'samping', 'telaga', 'jd', 'akses', 'jalan', 'jg', 'hrs', 'berbagi', 'mobil', 'pejalan', 'kaki', 'motor', 'kuda', 'terniat', 'pengen', 'healing', 'ya', 'kesini', 'weekday']",jala kesini jala challenging ya turun kelok pasti kendara kondisi prima khawatir jalan halus lebar view weekend rame ya telaga sarangan speedboat rate k kuda k jual tanam baju sandal dll kuda jd ya titik yg bau sedap saran kalo speedboat mending langsung fix yg putar bayar ad hotel yg letak bner samping telaga jd akses jalan jg hrs bagi mobil pejal kaki motor kuda niat ken healing ya kesini weekday
53,Banditz 87,bagus buat nyantai,5,03/12/2023 01:07:03,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoeWFYMXl3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhyaX1ywE%7CCgwIt8u0oAYQoK2mygM%7C?hl=id,"['bagus', 'buat', 'nyantai']","['bagus', 'nyantai']",bagus nyantai
54,Sundari Sundari,,5,03/11/2023 15:08:04,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoOGRMTWtnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDh8dLMkgE%7CCgwI1LKyoAYQyPiJ5wE%7C?hl=id,[],[],
55,Alvaro HSuiklju,htm dewasa rb anak rb mobil n motor bs masuk smpe pinggir telaga free parkir spanjang telaga ada warung maka oleh penginapan villa toilet n mushola jg bnyak hrg maka ga mnguras kantong tarif naik kuda rb skali putaran boat rb putar rb putar cocok buat refresh krn udaranya sejuk mdpl,4,03/11/2023 13:09:35,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoc2IzQ0F3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhsb3CAw%7CCgwIj_uxoAYQ0IuGsAI%7C?hl=id,"['htm', 'dewasa', 'rb', 'anak', 'rb', 'mobil', 'n', 'motor', 'bs', 'masuk', 'smpe', 'pinggir', 'telaga', 'free', 'parkir', 'spanjang', 'telaga', 'ada', 'warung', 'maka', 'oleh', 'penginapan', 'villa', 'toilet', 'n', 'mushola', 'jg', 'bnyak', 'hrg', 'maka', 'ga', 'mnguras', 'kantong', 'tarif', 'naik', 'kuda', 'rb', 'skali', 'putaran', 'boat', 'rb', 'putar', 'rb', 'putar', 'cocok', 'buat', 'refresh', 'krn', 'udaranya', 'sejuk', 'mdpl']","['htm', 'dewasa', 'rb', 'anak', 'rb', 'mobil', 'n', 'motor', 'bs', 'masuk', 'smpe', 'pinggir', 'telaga', 'free', 'parkir', 'spanjang', 'telaga', 'warung', 'penginapan', 'villa', 'toilet', 'n', 'mushola', 'jg', 'bnyak', 'hrg', 'ga', 'mnguras', 'kantong', 'tarif', 'kuda', 'rb', 'skali', 'putaran', 'boat', 'rb', 'putar', 'rb', 'putar', 'cocok', 'refresh', 'krn', 'udaranya', 'sejuk', 'mdpl']",htm dewasa rb anak rb mobil n motor bs masuk smpe pinggir telaga free parkir spanjang telaga warung inap villa toilet n mushola jg bnyak hrg ga mnguras kantong tarif kuda rb skali putar boat rb putar rb putar cocok refresh krn udara sejuk mdpl
56,VG,seru speedboatnya,5,03/11/2023 13:01:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoc2MyLVdREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhsc2-WQ%7CCgsInvexoAYQuOHrXw%7C?hl=id,"['seru', 'speedboatnya']","['seru', 'speedboatnya']",seru speedboatnya
57,Ananda H. P.,cuacanya dingin kesini ketagihan naik speedboat ,5,03/11/2023 11:38:25,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoc2VyRjdRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhserF7QE%7CCgwIsdCxoAYQsOvg8wI%7C?hl=id,"['cuacanya', 'dingin', 'kesini', 'ketagihan', 'naik', 'speedboat']","['cuacanya', 'dingin', 'kesini', 'ketagihan', 'speedboat']",cuaca dingin kesini tagih speedboat
58,Umar Rosyid,gak mau turun naik odong odong,5,03/11/2023 10:28:20,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoc1lqb1Z3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhsYjoVw%7CCgwIxK-xoAYQiM_0uwM%7C?hl=id,"['gak', 'mau', 'turun', 'naik', 'odong', 'odong']","['gak', 'turun', 'odong', 'odong']",gak turun odong odong
59,Ghitsya Affvia,ademm poull seru buat piknik sama keluarga kesini naik jet seru banget,5,03/11/2023 07:08:55,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoMGRxVzd3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDh0dqW7wE%7CCgsIh9KwoAYQsJXEfg%7C?hl=id,"['ademm', 'poull', 'seru', 'buat', 'piknik', 'sama', 'keluarga', 'kesini', 'naik', 'jet', 'seru', 'banget']","['ademm', 'poull', 'seru', 'piknik', 'keluarga', 'kesini', 'jet', 'seru', 'banget']",ademm poull seru piknik keluarga kesini jet seru banget
60,Afiq Khairi,,4,03/11/2023 06:03:15,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoMGFTT3d3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDh0aSOwwE%7CCgwIo7OwoAYQgLaviwM%7C?hl=id,[],[],
61,Enggar Evika,,5,03/11/2023 04:14:34,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoa2N2Z0dREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhkcvgGQ%7CCgsIqoCwoAYQ4PfNGw%7C?hl=id,[],[],
62,Rofiq aang (rofiq),asik buat santai dan pacaran asik buat santai dg kluarga cuma kalo boleh nyaranin mobil tamu hotel mending di parkir di luar lokasi wisata agar pejalan kaki bisa lebih aman dan nyaman harusnya pihak hotel menyediakan transport kusus untuk jemput tamu diparkiran luar,5,03/10/2023 11:00:47,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoZ2N1QW5BRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhgcuAnAE%7CCgsI35usoAYQuIStfg%7C?hl=id,"['asik', 'buat', 'santai', 'dan', 'pacaran', 'asik', 'buat', 'santai', 'dg', 'kluarga', 'cuma', 'kalo', 'boleh', 'nyaranin', 'mobil', 'tamu', 'hotel', 'mending', 'di', 'parkir', 'di', 'luar', 'lokasi', 'wisata', 'agar', 'pejalan', 'kaki', 'bisa', 'lebih', 'aman', 'dan', 'nyaman', 'harusnya', 'pihak', 'hotel', 'menyediakan', 'transport', 'kusus', 'untuk', 'jemput', 'tamu', 'diparkiran', 'luar']","['asik', 'santai', 'pacaran', 'asik', 'santai', 'dg', 'kluarga', 'kalo', 'nyaranin', 'mobil', 'tamu', 'hotel', 'mending', 'parkir', 'lokasi', 'wisata', 'pejalan', 'kaki', 'aman', 'nyaman', 'hotel', 'menyediakan', 'transport', 'kusus', 'jemput', 'tamu', 'diparkiran']",asik santai pacar asik santai dg kluarga kalo nyaranin mobil tamu hotel mending parkir lokasi wisata pejal kaki aman nyaman hotel sedia transport sus jemput tamu parkir
63,Tri Wullandari,,5,03/09/2023 23:59:32,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURodnZPMWpRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhvvO1jQE%7CCgwI5OWpoAYQyNj0swM%7C?hl=id,[],[],
64,farid,setelah subuh cobalah jalan mengilingi telaga udaranya fresh banget lalu jangan lupa naik speed boat,5,03/09/2023 13:54:49,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURobnRyZzN3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhntrg3wE%7CCgsIqcqnoAYQwPCBCA%7C?hl=id,"['setelah', 'subuh', 'cobalah', 'jalan', 'mengilingi', 'telaga', 'udaranya', 'fresh', 'banget', 'lalu', 'jangan', 'lupa', 'naik', 'speed', 'boat']","['subuh', 'cobalah', 'jalan', 'mengilingi', 'telaga', 'udaranya', 'fresh', 'banget', 'lupa', 'speed', 'boat']",subuh coba jalan iling telaga udara fresh banget lupa speed boat
65,Bengkel tv sinar servis,pemandangan yg samgat indah di telaga sarangan,5,03/09/2023 12:12:00,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoLTVxOVFnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICh-5q9Qg%7CCgwIkJqnoAYQiIiEhwM%7C?hl=id,"['pemandangan', 'yg', 'samgat', 'indah', 'di', 'telaga', 'sarangan']","['pemandangan', 'yg', 'samgat', 'indah', 'telaga', 'sarangan']",pandang yg samgat indah telaga sarangan
66,Rudi Yuni vianto,,5,03/09/2023 08:10:15,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURocnBfVXZBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhrp_UvAE%7CCgwI56imoAYQgIDtrAE%7C?hl=id,[],[],
67,Yuliarta Kurnia Pramai Sella,pemandangan bagus beruntung kalo dapet momen berkabut auranya kental dan pastinya disini banyak yang jualan sate kelinci per porsi k pake lontong sayur buah dan tanaman hidupnya bagus cuma pas kesini beli strawberry ternyata ada yg busuk diselipin di dalemnya huhu disini semua kuliner ada oleh juga ada tinggal sediain uangnya kalau pinter nawar bisa dapet harga murah apalagi njaweni bahasane wkwkwk pinter boso jowo,4,03/07/2023 13:14:16,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoeHYzZVlREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDhxv3eYQ%7CCgwIqPGcoAYQgND0ggI%7C?hl=id,"['pemandangan', 'bagus', 'beruntung', 'kalo', 'dapet', 'momen', 'berkabut', 'auranya', 'kental', 'dan', 'pastinya', 'disini', 'banyak', 'yang', 'jualan', 'sate', 'kelinci', 'per', 'porsi', 'k', 'pake', 'lontong', 'sayur', 'buah', 'dan', 'tanaman', 'hidupnya', 'bagus', 'cuma', 'pas', 'kesini', 'beli', 'strawberry', 'ternyata', 'ada', 'yg', 'busuk', 'diselipin', 'di', 'dalemnya', 'huhu', 'disini', 'semua', 'kuliner', 'ada', 'oleh', 'juga', 'ada', 'tinggal', 'sediain', 'uangnya', 'kalau', 'pinter', 'nawar', 'bisa', 'dapet', 'harga', 'murah', 'apalagi', 'njaweni', 'bahasane', 'wkwkwk', 'pinter', 'boso', 'jowo']","['pemandangan', 'bagus', 'beruntung', 'kalo', 'dapet', 'momen', 'berkabut', 'auranya', 'kental', 'pastinya', 'jualan', 'sate', 'kelinci', 'porsi', 'k', 'pake', 'lontong', 'sayur', 'buah', 'tanaman', 'hidupnya', 'bagus', 'pas', 'kesini', 'beli', 'strawberry', 'yg', 'busuk', 'diselipin', 'dalemnya', 'huhu', 'kuliner', 'tinggal', 'sediain', 'uangnya', 'pinter', 'nawar', 'dapet', 'harga', 'murah', 'njaweni', 'bahasane', 'wkwkwk', 'pinter', 'boso', 'jowo']",pandang bagus untung kalo dapet momen kabut aura kental pasti jual sate kelinci porsi k pake lontong sayur buah tanam hidup bagus pas kesini beli strawberry yg busuk diselipin dalem huhu kuliner tinggal ain uang pinter nawar dapet harga murah njaweni bahasane wkwkwk pinter boso jowo
