author,review_text,review_rating,datetime,review_link
Betha R,"Cocok untuk sekedar bersantai makan dan menikmati suasana.
Ada hiburan berkuda dan boat juga.
Tiket masuk murah. Harga makannya terjangkau dan normal lah.",5,01/04/2023 01:28:35,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCOC1DTVZ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB8-CMVw%7CCgwIw6zTnQYQgLiNqgE%7C?hl=id
Sabar Nugroho,"Cukup menarik, wahana jet sky, perahu, dan kuda. Selebihnya makan sate",4,01/03/2023 10:22:27,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCNC1peVlnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB4-iyYg%7CCgwI44PQnQYQwMqEngM%7C?hl=id
Fajar Alfiansyah,Udaranya Sangat Sejuk Dan Nyaman. Pemandangan Indah Perpaduan Telaga Dan Pegunungan. Jika Mau Kesini Naik Kendaraan Harus Prima. Karena Tanjakan Sangat Curam,5,01/03/2023 05:54:45,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCbzhEZGx3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBo8DdlwE%7CCgsIpYbPnQYQ0L61dA%7C?hl=id
Heru Bekti,Tempatnya sejuk hujan di saat cuaca mendung.,5,01/03/2023 02:02:57,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCdzdMV0hnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBw7LWHg%7CCgsI0ZnOnQYQ-P2nNA%7C?hl=id
Chusnul Khotimah,"-HTM 20k / orang
-banyak yg nawarin villa sepanjang jalan ke plakat sarangan ya Mayan buat istirahat.
-Parkir peda banyak harga 5k.
-murah murah sih pusat oleh"" nya
-stoberry segar manis
- jasa foto 5k per pict(FILE) kirim hp,kalo dicetak juga bisa,lupa mungkin 20k per pict
-ada sewa Speedboat + kuda
Kemaren jam 2 udah ditutup,soalnya full di dalem efek taun baru keknya.",5,01/02/2023 01:24:49,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCbmNUam13RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBncTjmwE%7CCgsI4eTInQYQqNzedw%7C?hl=id
John Kechenk,"Bagus
Dingin Xtreme",5,01/01/2023 14:17:20,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCcmJEV2JREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBrbDWbQ%7CCgwI8KvGnQYQuIvUhgM%7C?hl=id
Alfari Ziee,"Seru banget,, dingin🥶",5,01/01/2023 06:16:17,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCallXMnFnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBjYW2qgE%7CCgsIscrEnQYQyLOQHA%7C?hl=id
Hu- Laif,,5,01/01/2023 01:11:03,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCOWUtWENnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB9e-XCg%7CCgwIp7vDnQYQgMOJuAE%7C?hl=id
suhernawan wawan,Enak buat mecel pagi hari,5,12/31/2022 23:19:20,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCOWQyaEJnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB9d2hBg%7CCgwI-IbDnQYQuJfAtQM%7C?hl=id
Almaida Esha,Tempat berlibur yang bagus dengan udara yang sejuk👍,5,12/31/2022 15:43:55,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCdGNLWHBBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBtcKXpAE%7CCgwIu7HBnQYQ8OLomgE%7C?hl=id
Maff 10,,5,12/31/2022 12:52:08,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCMWRtVFlBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB1dmTYA%7CCgwI-ODAnQYQoNOtgQI%7C?hl=id
Lucia Endah,,4,12/30/2022 23:59:00,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCNWJMa3NRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB5bLksQE%7CCgwIxPa9nQYQiLzppQM%7C?hl=id
KOKO [EL-ZHATHA],,5,12/30/2022 15:47:26,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCeGNxQ1lBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBxcqCYA%7CCgwIjpC8nQYQiN6UiQI%7C?hl=id
Cahyo Triwibowo (Cahyopierro),View pandangannya bagus. Tapi sayangnya pas disana pas ada hujan badai.,5,12/30/2022 14:22:05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCaGJlSDZ3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBhbeH6wE%7CCgsIjei7nQYQ8J-jcw%7C?hl=id
Mareyo Derina Derina,Seru.. Cuacanya dingin bgt.. Siap jaket tebal.. Banyak kuliner & anak2 suka,4,12/30/2022 14:22:03,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCaGZlSjZ3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBhfeJ6wE%7CCgwIi-i7nQYQuOzuuAM%7C?hl=id
Dian Nurulfitriyanti,,5,12/30/2022 11:21:57,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCaGRUQkJBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBhdTBBA%7CCgsI1ZO7nQYQsI6nQw%7C?hl=id
ibu nana,"Kereennn
Adeeemmm",5,12/30/2022 03:20:59,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCdWRYUVB3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBudXQPw%7CCgwIm7K5nQYQoPWc8gI%7C?hl=id
Agus Irwanto Irwan,Suasana Natal Di Telaga Sarangan Mantap,5,12/29/2022 13:25:26,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCNmZiNUZREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB6fb5FQ%7CCgwIxqq2nQYQsNWEqAE%7C?hl=id
Dahleea Anicken,,5,12/29/2022 13:13:03,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCNllhbE1BEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB6YalMA%7CCgwI36S2nQYQsITyswI%7C?hl=id
ayoe zoenanie,Tempat yg tenang n sejuk...asik buat ngopi n sarapan pagi d tepi telaga nyaa...makanan  nya untuk kawasan wisata murah sekali n harga seragam...apalagi cuaca pas kabut d telaga wiiih indah dingin n bikin nyaman ..,5,12/29/2022 11:27:19,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCcVktZXhRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBqY-exQE%7CCgwIl_O1nQYQsP27pwM%7C?hl=id
Erlang R Telekomindo,Telaga Sarangan,5,12/29/2022 10:03:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCeWRfY0ZBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICByd_cFA%7CCgsIhsy1nQYQgJ7PDA%7C?hl=id
Syaifudin Zuhri,,5,12/29/2022 09:40:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCcVpId25nRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBqZHwngE%7CCgwIosG1nQYQuKuWqwE%7C?hl=id
Agus Binyo,Jooosss,5,12/29/2022 09:22:53,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCcWQ2OFFnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBqd68Qg%7CCgwI7bi1nQYQ-KGj_wI%7C?hl=id
mughni ilyas,Keren,4,12/29/2022 07:21:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCcWNpZlFREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBqcifQQ%7CCgsI7v-0nQYQwOOYYw%7C?hl=id
Dimas Susanto,Gk seru tpi srru,5,12/29/2022 06:57:56,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCcVlDZTVRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBqYCe5QE%7CCgsI9PS0nQYQoI3hNQ%7C?hl=id
bayu fajar,Istimewa,5,12/29/2022 05:33:06,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCeVlPTEdREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICByYOLGQ%7CCgwIks20nQYQ4P6MnAI%7C?hl=id
Agus Mulyono,"Oke liburan kali ini karna saya baru pertama kesini maka cerita kondisi jalan dulu ya, untuk kondisi jalan ketika sekitar kurang 15 menitan menuju lokasi telaga jalannya naik turun agak lumayan ya agak mirip jalan malang cangar gitu..

Nah bagi teman2 yg juga baru pertama kali untuk pertimbangan teman2 saya bawa mobil tua Livina 1.8 2007 tentu penggerak depan, karna keluarga dan sodara saya banyak tapi mobil kecil maka dgn seleksi yg ketat 😁 ahirnya terpilih 6 dewasa, 2 anak2 yg ikut, dgn penumpang segitu alhamdulilah jalanan naik turun lancar pada gigi 1-2

kalau teman2 bawa mobil penggerak belakang mestinya lebih ringan ya, tentu pastikan teman2 cek mesin sebelum berangkat dan yg lebih utama cek rem ya, kok rasanya tadi waktu penurunan agak curam seperti ada yg dorong..😇😁

Nah.. masuk lokasi tiket 20k/orang tapi tadi kayaknya anak2 gak dihitung sama penjaga tiketnya..
karna ini bareng dgn liburan nataru maka situasi nampak ramai sekali jadi parkiran dekat lokasi penuh, ahirnya dapat parkir sekitar 200 meter dr lokasi, tarif parkir mobil 10k.. tapi lokasi parkir banyak ya gak usah kuatir..

Masuk lokasi seperti yg saya bilang tadi rame.. sejuk.. pemandangan indah sedikit berkabut, dan bagi teman2 yg datang dari jauh dan capek ingin nginep, tenang aja banyak penginapan dan hotel disini.. tapi saya gak tau tarifnya ya, karna saya masuk kategori kantong BPJS jadi mending nginep ditempat sodara yg kebetulan tempatnya 35menit dari sini..😁

Untuk makanan harga menurut saya normal misalnya sate kelinci 15-25k/porsi atau pastikan tanya harga dulu sebelum pesan, agar tdk terjadi hal2 yg tidak diinginkan tentang harga setelah makan, untuk kopi teh sedikit lebih mahal dari tempat saya, sini 5k gelas kecil, tapi itu masih sangat wajar untuk ukuran lokasi wisata,..

Oke sementara itu dulu ceramah singkat saya tentang lokasi wisata telaga sarangan Magetan.. salam..👍👍🙂",5,12/29/2022 01:19:20,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCeWJEeUFnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBybDyAg%7CCgwImNaznQYQ2LSaugE%7C?hl=id
Har Tatik,,5,12/28/2022 23:55:01,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCaWF1N2d3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBiau7gwE%7CCgwI1a6znQYQ4N-D1wM%7C?hl=id
Intan Hapsari Jelantik,,4,12/28/2022 12:33:38,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCc1lUbUZ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBsYTmFw%7CCgwIou-wnQYQqK32igM%7C?hl=id
Noven Hadiyas,"Obyek wisata yang menarik . Yang perlu diperhatikan untuk akses kendaraan roda 4 ke penginapan sekitar / sepanjang telaga , karena banyak sekali kuda , orang jalan dan kendaraan roda dua yang parkir dijalanan . Terutama didekat pasar/pintu masuk . Setidaknya agar saling memperhatikan karena itu jalan umum tanpa larangan untuk kendaraan roda 4",3,12/28/2022 10:18:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCMGVuUGRREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB0enPdQ%7CCgwI6q-wnQYQ6KyD5wE%7C?hl=id
fatmawati HP,,3,12/28/2022 06:44:46,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCa2Z2bkNnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBkfvnCg%7CCgwI3suvnQYQwPjvlAI%7C?hl=id
Septiana Dewi,"Tempatnya berkabut pastikan yang ga kuat dingin bawa jaket ya. Kalau pakai mobil bisa langsung parkir dekat telaganya, kalau pakai minibus harus parkir dulu lalu carrter mobil kecil utk ngantar sampai telaga 5000 per-orang, atau jalan kaki juga bisa buat olah raga dulu meski jalannya naik turun. Ada kapal boat, naik kuda, bebek2an. Banyak sekali ibu2 yang jualan jagung hangat, sayuran segar, tanaman hias dan strawberry yang segarrr",4,12/28/2022 04:55:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCa2ZHUUpnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBkfGQJg%7CCgwI1pivnQYQiIK89QI%7C?hl=id
nj mardiningsih,"Great place to run from daily activities...but it is too crowded during holidays or weekend, because the lake is not wide, the other side can be seen clearly. You can ride a horse or boat or simply walking around.

(Diterjemahkan oleh Google)
Tempat yang bagus untuk lari dari aktivitas sehari-hari... tetapi terlalu ramai saat liburan atau akhir pekan, karena danaunya tidak luas, sisi lainnya bisa terlihat dengan jelas. Anda bisa menunggang kuda atau perahu atau sekadar berjalan-jalan.",4,12/27/2022 19:27:28,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCb2Z1S0t3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBofuKKw%7CCgwIoI6tnQYQgICcxwE%7C?hl=id
Widi,Dingin dan indah,4,12/27/2022 13:59:37,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCd2NMLTd3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBwcL-7wE%7CCgwIyfSrnQYQ4I7PoAI%7C?hl=id
Doni Yuliansyah,,5,12/27/2022 13:34:43,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCd2VUa0ZnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBweTkFg%7CCgsI8-irnQYQiIHGXA%7C?hl=id
TirtaGrup,,5,12/27/2022 11:14:01,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCZ2FIYk13EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBgaHbMw%7CCgsI-aarnQYQ2LK5JQ%7C?hl=id
Novitta Ayu Amborowati,"Dingin banget, saran saya ketika berkunjung di Bulan Desember memakai pakaian tebal
Naik speedboat sekali putaran 80.000
Naik kuda sekali putaran 70.000
Naik bebek mesin 50.000

Jangan lupa belanja sayur + buah (wajib kalau saya)",5,12/27/2022 08:19:54,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCX3NPZGp3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB_sOdjwE%7CCgsIqtWqnQYQyPuPPg%7C?hl=id
Girindradestaardhana girindestaardhana,,5,12/26/2022 18:07:11,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCM3ZUNW5RRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB3vT5nQE%7CCgwIz8WnnQYQyKOLzgM%7C?hl=id
Ardian Permana,Sejuk. Dan bisa sampai dingin sekali.. Orangnya ramah ramah. Walau ada sebagian kalau jualan langsung ngasih ke anak kecil y Klo g dbliin otomatis nangis.. tempat parkir luas. Suasana malam manteb,5,12/26/2022 16:11:26,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCbnNQYmxnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBnsPblgE%7CCgwIro-nnQYQ4IitrwE%7C?hl=id
Eico Junior,Anginya kenceng,4,12/26/2022 12:37:15,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCN3ZlY0VREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB7vecEQ%7CCgwI-6qmnQYQ8OSUlAM%7C?hl=id
Ilfi AA,"Tempatnya bagus, adem. Tapi saya ngga ngapa2in, cuman makan sate.",5,12/26/2022 12:05:14,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCcnY3WFF3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBrv7XQw%7CCgwI-pumnQYQ4OKPrwE%7C?hl=id
huang leo,,5,12/26/2022 07:10:25,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCcnNlWXd3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBrseYwwE%7CCgwI4ZGlnQYQ6Jfj8AI%7C?hl=id
Ranah Family,"Pertama kali keluarga kami ke destinasi wisata telaga sarangan. Suasana sejuk hotel tanpa AC pun sudah dingin.
Ada fasilitas speedboat untuk explore telaga dan kuda untuk mengelilingi sekitar telaga. Pemandangannya sangat indah.

Tiket masuk 20rb/orang. Naik kuda 70rb 1x putaran keliling telaga, speed boat 80rb. Banyak tempat yang bisa dijelajahi untuk healing dan 'ngadem' dari hiruk-pikuk kota. Ada toko suvenir untuk oleh-oleh keluarga. Untuk kuliner ada sate kelinci/ Ayam, nasi pecel, mie ayam& bakso,seafood dll.
Cocoknya jika berkunjung saat weekdays. Klo weekend sangat ramai. Suasana malam juga lumayan ramai.",5,12/25/2022 15:02:45,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCanBHNGZREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBjpG4fQ%7CCgwIlcyhnQYQgI_q1QE%7C?hl=id
A-Three Grup Frozen Food,"(Diterjemahkan oleh Google) Dingin.... Dingin....Beerrr...

(Asli)
Sejuk.... Dingin.... Beerrrr...",4,12/25/2022 11:23:36,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCOW9lNGNnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB9oe4cg%7CCgsIuOWgnQYQ2JbmJw%7C?hl=id
Angga Putra,Tempatnya bagus adem,5,12/25/2022 08:24:07,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCOXJyXy13RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB9rr_-wE%7CCgwIp5GgnQYQwPD0rAM%7C?hl=id
Edi Susanto,"(Diterjemahkan oleh Google) Sudah lama...

(Asli)
wes suwi...",5,12/25/2022 00:36:20,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCdHZxd1BnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBtvqwPg%7CCgsIhLaenQYQ6L_4Mw%7C?hl=id
Zahira Anam,,5,12/24/2022 11:29:06,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCbHZDRUxBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBlvCELA%7CCgwIgsWbnQYQ4L-VowE%7C?hl=id
ARJU Media,Salah satu tujuan wisata paling favorit.,5,12/23/2022 12:15:00,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtLVpXb29RRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID--ZWooQE%7CCgsIxLeWnQYQ4Ir5UA%7C?hl=id
kurniawan prasetyo,,5,12/23/2022 10:32:15,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCLXVMWVVREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB-uLYUQ%7CCgwIr4eWnQYQwMWE6gE%7C?hl=id
Nimitta Widhari,"Salah satu destinasi wisata favorit keluarga saya. Ada fasilitas speedboat untuk explore telaga dan kuda untuk mengelilingi sekitar telaga.

Banyak tempat yang bisa dijelajahi untuk healing dan 'ngadem' dari hiruk-pikuk kota. Ada toko suvenir untuk oleh-oleh keluarga. Warung sate kelinci, penjual pecel, pop mie, dll.

Sangat nyaman jika berkunjung saat weekdays.",5,12/22/2022 08:44:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCcXVDYnhRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBquCbxQE%7CCgsI_LGQnQYQqPmzEw%7C?hl=id
Utari Ninik,"Tiket masuk hari minggu 20 rbu , naik kuda 70 rbu , naik speed boat 80 rbu",4,12/22/2022 07:09:12,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCeXAyZ2pBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICByp2gjAE%7CCgwImIWQnQYQyI6J0QM%7C?hl=id
Dhony Sucahyo,"Sip...

(Diterjemahkan oleh Google)
Menyesap...",5,12/21/2022 02:24:58,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCNHIzaUR3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB4r3iDw%7CCgwI-tyJnQYQiKe_5QE%7C?hl=id
Kajiawan,"Wisata alam yang menarik...perpaduan telaga, bukit pegunungan, pulau di tengah telaga, hotel, toko dan pedagang di sekitar telaga. Bisa dinikmati 24 jam siang malam keindahannya",5,12/20/2022 01:16:53,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCdk9qY0RREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBvOjcDQ%7CCgwIhZqEnQYQsK2f2wE%7C?hl=id
Den Ayiiim,"Rame, kurang rapi, kurang bersih tapi danaunya indah dan ketika kabut indah.",4,12/19/2022 11:59:47,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCN09EMXpBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB7OD1zAE%7CCgwIs6SBnQYQ0JD5mgE%7C?hl=id
monding laya,"tempat murah meriah,hawane adem",5,12/18/2022 16:14:57,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCOUpxLXlnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB9Jq-ygE%7CCgwIgfn8nAYQ8JWIiwE%7C?hl=id
dina fitri,,5,12/18/2022 07:49:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCMUlIcE9nEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB1IHpOg%7CCgwImIz7nAYQuJmD3QE%7C?hl=id
wahyu raharjo,,5,12/17/2022 13:09:13,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCeEl1SUdnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBxIuIGg%7CCgwI-f72nAYQqLiqswI%7C?hl=id
Bambang Hermanto,,5,12/17/2022 10:04:11,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCeElTeEFnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBxISxAg%7CCgwIm6j2nAYQqPy84AE%7C?hl=id
